aid,katz_centrality_R,sqid,num_bff_noms,nominations,mbff_reciprocity,fbff_reciprocity
57131861,1,131861,0,0,0,0
57131878,1,131878,0,0,0,0
57131882,1,131882,0,0,0,0
57131909,1,131909,0,0,0,0
57131941,1,131941,0,0,0,0
57131942,1,131942,0,0,0,0
57131963,1,131963,0,0,0,0
57132022,1,132022,0,0,0,0
57132045,1,132045,0,0,0,0
57132069,1,132069,0,0,0,0
57132102,1,132102,0,0,0,0
57132104,1,132104,0,0,0,0
57132106,1,132106,0,0,0,0
57132110,1,132110,0,0,0,0
57132113,1,132113,0,0,0,0
57132114,1,132114,0,0,0,0
57132118,1,132118,0,0,0,0
57132120,1,132120,0,0,0,0
57132121,1,132121,0,0,0,0
57132125,1,132125,0,0,0,0
57132127,1,132127,0,0,0,0
57132129,1,132129,0,0,0,0
57132131,1,132131,0,0,0,0
57132136,1,132136,0,0,0,0
57132141,1,132141,0,0,0,0
57132198,1,132198,0,0,0,0
57132209,1,132209,0,0,0,0
57132210,1,132210,0,0,0,0
57132215,1,132215,0,0,0,0
57132217,1,132217,0,0,0,0
57132219,1,132219,0,0,0,0
57132221,1,132221,0,0,0,0
57132224,1,132224,0,0,0,0
57132225,1,132225,0,0,0,0
57132227,1,132227,0,0,0,0
57132231,1,132231,0,0,0,0
57132234,1,132234,0,0,0,0
57132236,1,132236,0,0,0,0
57132238,1,132238,0,0,0,0
57132240,1,132240,0,0,0,0
57132241,1,132241,0,0,0,0
57132242,1,132242,0,0,0,0
57132244,1,132244,0,0,0,0
57132245,1,132245,0,0,0,0
57132246,1,132246,0,0,0,0
57132268,1,132268,0,0,0,0
57132277,1,132277,0,0,0,0
57132279,1,132279,0,0,0,0
57132281,1,132281,0,0,0,0
57132284,1,132284,0,0,0,0
57132285,1,132285,0,0,0,0
57132287,1,132287,0,0,0,0
57132355,1,132355,0,0,0,0
57132359,1,132359,0,0,0,0
57132400,1,132400,0,0,0,0
57132448,1,132448,0,0,0,0
57132477,1,132477,0,0,0,0
57132512,1,132512,0,0,0,0
57132531,1,132531,0,0,0,0
57132583,1,132583,0,0,0,0
57132612,1,132612,0,0,0,0
57132615,1,132615,0,0,0,0
57132644,1,132644,0,0,0,0
57132648,1,132648,0,0,0,0
57132651,1,132651,0,0,0,0
57132671,1,132671,0,0,0,0
57132690,1,132690,0,0,0,0
57133045,1,133045,0,0,0,0
57133051,1,133051,0,0,0,0
57133112,1,133112,0,0,0,0
57133134,1,133134,0,0,0,0
57133340,1,133340,0,0,0,0
57133360,1,133360,0,0,0,0
57133661,1,133661,0,0,0,0
57133734,1,133734,0,0,0,0
57133772,1,133772,0,0,0,0
57133808,1,133808,0,0,0,0
57133839,1,133839,0,0,0,0
57134252,1,134252,0,0,0,0
57134362,1,134362,0,0,0,0
57134366,1,134366,0,0,0,0
57134383,1,134383,0,0,0,0
57134391,1,134391,0,0,0,0
57134457,1,134457,0,0,0,0
57134458,1,134458,0,0,0,0
57134467,1,134467,0,0,0,0
57134482,1,134482,0,0,0,0
57134485,1,134485,0,0,0,0
57134492,1,134492,0,0,0,0
57134528,1,134528,0,0,0,0
57134583,1,134583,0,0,0,0
57134626,1,134626,0,0,0,0
57134648,1,134648,0,0,0,0
57134698,1,134698,0,0,0,0
57134702,1,134702,0,0,0,0
57134704,1,134704,0,0,0,0
57134705,1,134705,0,0,0,0
57134707,1,134707,0,0,0,0
57134708,1,134708,0,0,0,0
57134710,1,134710,0,0,0,0
57134714,1,134714,0,0,0,0
57134717,1,134717,0,0,0,0
57134719,1,134719,0,0,0,0
57134721,1,134721,0,0,0,0
57134724,1,134724,0,0,0,0
57134727,1,134727,0,0,0,0
57134728,1,134728,0,0,0,0
57134729,1,134729,0,0,0,0
57134730,1,134730,0,0,0,0
57134731,1,134731,0,0,0,0
57134732,1,134732,0,0,0,0
57134734,1,134734,0,0,0,0
57134735,1,134735,0,0,0,0
57134736,1,134736,0,0,0,0
57134737,1,134737,0,0,0,0
57134740,1,134740,0,0,0,0
57134743,1,134743,0,0,0,0
57134744,1,134744,0,0,0,0
57134745,1,134745,0,0,0,0
57134746,1,134746,0,0,0,0
57134747,1,134747,0,0,0,0
57134749,1,134749,0,0,0,0
57134750,1,134750,0,0,0,0
57134752,1,134752,0,0,0,0
57134753,1,134753,0,0,0,0
57134754,1,134754,0,0,0,0
57134757,1,134757,0,0,0,0
57134758,1,134758,0,0,0,0
57134759,1,134759,0,0,0,0
57134761,1,134761,0,0,0,0
57134762,1,134762,0,0,0,0
57134763,1,134763,0,0,0,0
57134764,1,134764,0,0,0,0
57134765,1,134765,0,0,0,0
57134767,1,134767,0,0,0,0
57134770,1,134770,0,0,0,0
57134772,1,134772,0,0,0,0
57134780,1,134780,0,0,0,0
57134782,1,134782,0,0,0,0
57134783,1,134783,0,0,0,0
57134786,1,134786,0,0,0,0
57134787,1,134787,0,0,0,0
57134788,1,134788,0,0,0,0
57134950,1,134950,0,0,0,0
57134967,1,134967,0,0,0,0
57134983,1,134983,0,0,0,0
57135035,1,135035,0,0,0,0
57135062,1,135062,0,0,0,0
57135063,1,135063,0,0,0,0
57135078,1,135078,0,0,0,0
57135086,1,135086,0,0,0,0
57135097,1,135097,0,0,0,0
57135101,1,135101,0,0,0,0
57135154,1,135154,0,0,0,0
57135156,1,135156,0,0,0,0
57135160,1,135160,0,0,0,0
57135162,1,135162,0,0,0,0
57135164,1,135164,0,0,0,0
57135166,1,135166,0,0,0,0
57135177,1,135177,0,0,0,0
57135234,1,135234,0,0,0,0
57135236,1,135236,0,0,0,0
57135242,1,135242,0,0,0,0
57135280,1,135280,0,0,0,0
57135282,1,135282,0,0,0,0
57135284,1,135284,0,0,0,0
57135286,1,135286,0,0,0,0
57135292,1,135292,0,0,0,0
57135299,1,135299,0,0,0,0
57135301,1,135301,0,0,0,0
57135305,1,135305,0,0,0,0
57135307,1,135307,0,0,0,0
57135309,1,135309,0,0,0,0
57135311,1,135311,0,0,0,0
57135317,1,135317,0,0,0,0
57135351,1,135351,0,0,0,0
57135376,1,135376,0,0,0,0
57135377,1,135377,0,0,0,0
57135380,1,135380,0,0,0,0
57135383,1,135383,0,0,0,0
57135385,1,135385,0,0,0,0
57135390,1,135390,0,0,0,0
57135394,1,135394,0,0,0,0
57135396,1,135396,0,0,0,0
57135397,1,135397,0,0,0,0
57135400,1,135400,0,0,0,0
57135570,1,135570,0,0,0,0
57135575,1,135575,0,0,0,0
57135651,1,135651,0,0,0,0
57135692,1,135692,0,0,0,0
57136015,1,136015,0,0,0,0
57136058,1,136058,0,0,0,0
57136090,1,136090,0,0,0,0
57136097,1,136097,0,0,0,0
57136151,1,136151,0,0,0,0
57136246,1,136246,0,0,0,0
57136247,1,136247,0,0,0,0
57136271,1,136271,0,0,0,0
57136293,1,136293,0,0,0,0
57136411,1,136411,0,0,0,0
57136611,1,136611,0,0,0,0
57136630,1,136630,0,0,0,0
57136677,1,136677,0,0,0,0
57136705,1,136705,0,0,0,0
57136752,1,136752,0,0,0,0
57136781,1,136781,0,0,0,0
57136817,1,136817,0,0,0,0
57136825,1,136825,0,0,0,0
57136842,1,136842,0,0,0,0
57136898,1,136898,0,0,0,0
57136938,1,136938,0,0,0,0
57136990,1,136990,0,0,0,0
57136992,1,136992,0,0,0,0
57136994,1,136994,0,0,0,0
57137002,1,137002,0,0,0,0
57137026,1,137026,0,0,0,0
57137027,1,137027,0,0,0,0
57137029,1,137029,0,0,0,0
57137032,1,137032,0,0,0,0
57137033,1,137033,0,0,0,0
57137034,1,137034,0,0,0,0
57137039,1,137039,0,0,0,0
57137040,1,137040,0,0,0,0
57137043,1,137043,0,0,0,0
57137044,1,137044,0,0,0,0
57137045,1,137045,0,0,0,0
57137048,1,137048,0,0,0,0
57137050,1,137050,0,0,0,0
57137051,1,137051,0,0,0,0
57137052,1,137052,0,0,0,0
57137055,1,137055,0,0,0,0
57137060,1,137060,0,0,0,0
57137061,1,137061,0,0,0,0
57137065,1,137065,0,0,0,0
57137069,1,137069,0,0,0,0
57137071,1,137071,0,0,0,0
57137072,1,137072,0,0,0,0
57137074,1,137074,0,0,0,0
57137075,1,137075,0,0,0,0
57137104,1,137104,0,0,0,0
57137106,1,137106,0,0,0,0
57137107,1,137107,0,0,0,0
57137113,1,137113,0,0,0,0
57137114,1,137114,0,0,0,0
57137115,1,137115,0,0,0,0
57137120,1,137120,0,0,0,0
57137122,1,137122,0,0,0,0
57137123,1,137123,0,0,0,0
57137124,1,137124,0,0,0,0
57137125,1,137125,0,0,0,0
57137126,1,137126,0,0,0,0
57137129,1,137129,0,0,0,0
57137130,1,137130,0,0,0,0
57137132,1,137132,0,0,0,0
57137133,1,137133,0,0,0,0
57137134,1,137134,0,0,0,0
57137136,1,137136,0,0,0,0
57137137,1,137137,0,0,0,0
57137139,1,137139,0,0,0,0
57137140,1,137140,0,0,0,0
57137141,1,137141,0,0,0,0
57137142,1,137142,0,0,0,0
57137143,1,137143,0,0,0,0
57137147,1,137147,0,0,0,0
57137149,1,137149,0,0,0,0
57137150,1,137150,0,0,0,0
57137151,1,137151,0,0,0,0
57137152,1,137152,0,0,0,0
57137153,1,137153,0,0,0,0
57137154,1,137154,0,0,0,0
57137155,1,137155,0,0,0,0
57137156,1,137156,0,0,0,0
57137157,1,137157,0,0,0,0
57137158,1,137158,0,0,0,0
57137159,1,137159,0,0,0,0
57137161,1,137161,0,0,0,0
57137162,1,137162,0,0,0,0
57137163,1,137163,0,0,0,0
57137167,1,137167,0,0,0,0
57137172,1,137172,0,0,0,0
57137176,1,137176,0,0,0,0
57137182,1,137182,0,0,0,0
57137184,1,137184,0,0,0,0
57137187,1,137187,0,0,0,0
57137192,1,137192,0,0,0,0
57137206,1,137206,0,0,0,0
57137262,1,137262,0,0,0,0
57137380,1,137380,0,0,0,0
57137410,1,137410,0,0,0,0
57137423,1,137423,0,0,0,0
57137453,1,137453,0,0,0,0
57137486,1,137486,0,0,0,0
57137488,1,137488,0,0,0,0
57137750,1,137750,0,0,0,0
57137900,1,137900,0,0,0,0
57137909,1,137909,0,0,0,0
57137962,1,137962,0,0,0,0
57138056,1,138056,0,0,0,0
57138069,1,138069,0,0,0,0
57138072,1,138072,0,0,0,0
57138095,1,138095,0,0,0,0
57138113,1,138113,0,0,0,0
57138115,1,138115,0,0,0,0
57138119,1,138119,0,0,0,0
57138121,1,138121,0,0,0,0
57138130,1,138130,0,0,0,0
57138136,1,138136,0,0,0,0
57138137,1,138137,0,0,0,0
57138197,1,138197,0,0,0,0
57138198,1,138198,0,0,0,0
57138278,1,138278,0,0,0,0
57138288,1,138288,0,0,0,0
57138295,1,138295,0,0,0,0
57138320,1,138320,0,0,0,0
57138332,1,138332,0,0,0,0
57138341,1,138341,0,0,0,0
57138344,1,138344,0,0,0,0
57138347,1,138347,0,0,0,0
57138350,1,138350,0,0,0,0
57138364,1,138364,0,0,0,0
57138376,1,138376,0,0,0,0
57138378,1,138378,0,0,0,0
57138406,1,138406,0,0,0,0
57138476,1,138476,0,0,0,0
57138483,1,138483,0,0,0,0
57138491,1,138491,0,0,0,0
57138537,1,138537,0,0,0,0
57138539,1,138539,0,0,0,0
57138555,1,138555,0,0,0,0
57138601,1,138601,0,0,0,0
57139010,1,139010,0,0,0,0
57139072,1,139072,0,0,0,0
57139122,1,139122,0,0,0,0
57139168,1,139168,0,0,0,0
57139184,1,139184,0,0,0,0
57139307,1,139307,0,0,0,0
57139316,1,139316,0,0,0,0
57139392,1,139392,0,0,0,0
57139412,1,139412,0,0,0,0
57139421,1,139421,0,0,0,0
57139451,1,139451,0,0,0,0
57139533,1,139533,0,0,0,0
57139535,1,139535,0,0,0,0
57139585,1,139585,0,0,0,0
57139590,1,139590,0,0,0,0
57139637,1,139637,0,0,0,0
57139764,1,139764,0,0,0,0
57139772,1,139772,0,0,0,0
57139784,1,139784,0,0,0,0
57139818,1,139818,0,0,0,0
57139839,1,139839,0,0,0,0
57139842,1,139842,0,0,0,0
57139880,1,139880,0,0,0,0
57140101,1,140101,0,0,0,0
57140228,1,140228,0,0,0,0
57140299,1,140299,0,0,0,0
57140331,1,140331,0,0,0,0
57140344,1,140344,0,0,0,0
57140345,1,140345,0,0,0,0
57140551,1,140551,0,0,0,0
57140661,1,140661,0,0,0,0
57140816,1,140816,0,0,0,0
57140833,1,140833,0,0,0,0
57140872,1,140872,0,0,0,0
57140877,1,140877,0,0,0,0
57140887,1,140887,0,0,0,0
57140917,1,140917,0,0,0,0
57141029,1,141029,0,0,0,0
57141032,1,141032,0,0,0,0
57141051,1,141051,0,0,0,0
57141061,1,141061,0,0,0,0
57141344,1,141344,0,0,0,0
57141425,1,141425,0,0,0,0
57141475,1,141475,0,0,0,0
57141583,1,141583,0,0,0,0
57141593,1,141593,0,0,0,0
57141596,1,141596,0,0,0,0
57141623,1,141623,0,0,0,0
57141653,1,141653,0,0,0,0
57141661,1,141661,0,0,0,0
57141664,1,141664,0,0,0,0
57141675,1,141675,0,0,0,0
57141716,1,141716,0,0,0,0
57141750,1,141750,0,0,0,0
57141762,1,141762,0,0,0,0
57141765,1,141765,0,0,0,0
57141766,1,141766,0,0,0,0
57141767,1,141767,0,0,0,0
57141768,1,141768,0,0,0,0
57141769,1,141769,0,0,0,0
57141771,1,141771,0,0,0,0
57141777,1,141777,0,0,0,0
57141789,1,141789,0,0,0,0
57141799,1,141799,0,0,0,0
57141800,1,141800,0,0,0,0
57141801,1,141801,0,0,0,0
57141853,1,141853,0,0,0,0
57141856,1,141856,0,0,0,0
57141871,1,141871,0,0,0,0
57141873,1,141873,0,0,0,0
57141874,1,141874,0,0,0,0
57141880,1,141880,0,0,0,0
57141881,1,141881,0,0,0,0
57141882,1,141882,0,0,0,0
57141883,1,141883,0,0,0,0
57141884,1,141884,0,0,0,0
57141885,1,141885,0,0,0,0
57141886,1,141886,0,0,0,0
57141904,1,141904,0,0,0,0
57141906,1,141906,0,0,0,0
57141907,1,141907,0,0,0,0
57141916,1,141916,0,0,0,0
57141918,1,141918,0,0,0,0
57141919,1,141919,0,0,0,0
57141920,1,141920,0,0,0,0
57141931,1,141931,0,0,0,0
57141961,1,141961,0,0,0,0
57142014,1,142014,0,0,0,0
57142038,1,142038,0,0,0,0
57142044,1,142044,0,0,0,0
57142081,1,142081,0,0,0,0
57142096,1,142096,0,0,0,0
57142106,1,142106,0,0,0,0
57142113,1,142113,0,0,0,0
57142125,1,142125,0,0,0,0
57142128,1,142128,0,0,0,0
57142198,1,142198,0,0,0,0
57142203,1,142203,0,0,0,0
57142205,1,142205,0,0,0,0
57142210,1,142210,0,0,0,0
57142213,1,142213,0,0,0,0
57142228,1,142228,0,0,0,0
57142229,1,142229,0,0,0,0
57142241,1,142241,0,0,0,0
57142245,1,142245,0,0,0,0
57142255,1,142255,0,0,0,0
57142275,1,142275,0,0,0,0
57142291,1,142291,0,0,0,0
57142614,1,142614,0,0,0,0
57142650,1,142650,0,0,0,0
57142676,1,142676,0,0,0,0
57142770,1,142770,0,0,0,0
57142839,1,142839,0,0,0,0
57142884,1,142884,0,0,0,0
57143239,1,143239,0,0,0,0
57143342,1,143342,0,0,0,0
57143372,1,143372,0,0,0,0
57143392,1,143392,0,0,0,0
57143440,1,143440,0,0,0,0
57143649,1,143649,0,0,0,0
57143722,1,143722,0,0,0,0
57143736,1,143736,0,0,0,0
57143753,1,143753,0,0,0,0
57143758,1,143758,0,0,0,0
57143762,1,143762,0,0,0,0
57143774,1,143774,0,0,0,0
57143783,1,143783,0,0,0,0
57143825,1,143825,0,0,0,0
57143846,1,143846,0,0,0,0
57143935,1,143935,0,0,0,0
57143958,1,143958,0,0,0,0
57143960,1,143960,0,0,0,0
57143980,1,143980,0,0,0,0
57143993,1,143993,0,0,0,0
57144005,1,144005,0,0,0,0
57144006,1,144006,0,0,0,0
57144054,1,144054,0,0,0,0
57144097,1,144097,0,0,0,0
57144106,1,144106,0,0,0,0
57144121,1,144121,0,0,0,0
57144183,1,144183,0,0,0,0
57144197,1,144197,0,0,0,0
57144402,1,144402,0,0,0,0
57144439,1,144439,0,0,0,0
57144536,1,144536,0,0,0,0
57144540,1,144540,0,0,0,0
57144542,1,144542,0,0,0,0
57144569,1,144569,0,0,0,0
57144588,1,144588,0,0,0,0
57144594,1,144594,0,0,0,0
57144598,1,144598,0,0,0,0
57144611,1,144611,0,0,0,0
57144636,1,144636,0,0,0,0
57144638,1,144638,0,0,0,0
57144652,1,144652,0,0,0,0
57144659,1,144659,0,0,0,0
57144668,1,144668,0,0,0,0
57145041,1,145041,0,0,0,0
57145045,1,145045,0,0,0,0
57145070,1,145070,0,0,0,0
57145083,1,145083,0,0,0,0
57145151,1,145151,0,0,0,0
57145202,1,145202,0,0,0,0
57145222,1,145222,0,0,0,0
57145332,1,145332,0,0,0,0
57145358,1,145358,0,0,0,0
57145384,1,145384,0,0,0,0
57145457,1,145457,0,0,0,0
57145458,1,145458,0,0,0,0
57145459,1,145459,0,0,0,0
57145465,1,145465,0,0,0,0
57145466,1,145466,0,0,0,0
57145469,1,145469,0,0,0,0
57145473,1,145473,0,0,0,0
57145475,1,145475,0,0,0,0
57145476,1,145476,0,0,0,0
57145478,1,145478,0,0,0,0
57145482,1,145482,0,0,0,0
57145483,1,145483,0,0,0,0
57145484,1,145484,0,0,0,0
57145485,1,145485,0,0,0,0
57145486,1,145486,0,0,0,0
57145488,1,145488,0,0,0,0
57145489,1,145489,0,0,0,0
57145493,1,145493,0,0,0,0
57145494,1,145494,0,0,0,0
57145495,1,145495,0,0,0,0
57145496,1,145496,0,0,0,0
57145498,1,145498,0,0,0,0
57145504,1,145504,0,0,0,0
57145505,1,145505,0,0,0,0
57145511,1,145511,0,0,0,0
57145513,1,145513,0,0,0,0
57145514,1,145514,0,0,0,0
57145519,1,145519,0,0,0,0
57145521,1,145521,0,0,0,0
57145525,1,145525,0,0,0,0
57145528,1,145528,0,0,0,0
57145529,1,145529,0,0,0,0
57145530,1,145530,0,0,0,0
57145531,1,145531,0,0,0,0
57145533,1,145533,0,0,0,0
57145569,1,145569,0,0,0,0
57145603,1,145603,0,0,0,0
57145613,1,145613,0,0,0,0
57145628,1,145628,0,0,0,0
57145646,1,145646,0,0,0,0
57145647,1,145647,0,0,0,0
57145681,1,145681,0,0,0,0
57145731,1,145731,0,0,0,0
57145761,1,145761,0,0,0,0
57145815,1,145815,0,0,0,0
57145917,1,145917,0,0,0,0
57146015,1,146015,0,0,0,0
57146171,1,146171,0,0,0,0
57146219,1,146219,0,0,0,0
57146434,1,146434,0,0,0,0
57146443,1,146443,0,0,0,0
57146445,1,146445,0,0,0,0
57146448,1,146448,0,0,0,0
57146453,1,146453,0,0,0,0
57146482,1,146482,0,0,0,0
57146517,1,146517,0,0,0,0
57146518,1,146518,0,0,0,0
57146520,1,146520,0,0,0,0
57146526,1,146526,0,0,0,0
57146536,1,146536,0,0,0,0
57146545,1,146545,0,0,0,0
57146551,1,146551,0,0,0,0
57146556,1,146556,0,0,0,0
57146557,1,146557,0,0,0,0
57146560,1,146560,0,0,0,0
57146566,1,146566,0,0,0,0
57146571,1,146571,0,0,0,0
57146572,1,146572,0,0,0,0
57146576,1,146576,0,0,0,0
57146577,1,146577,0,0,0,0
57146578,1,146578,0,0,0,0
57146627,1,146627,0,0,0,0
57146640,1,146640,0,0,0,0
57146643,1,146643,0,0,0,0
57146708,1,146708,0,0,0,0
57146722,1,146722,0,0,0,0
57146734,1,146734,0,0,0,0
57146818,1,146818,0,0,0,0
57146879,1,146879,0,0,0,0
57146880,1,146880,0,0,0,0
57146933,1,146933,0,0,0,0
57146980,1,146980,0,0,0,0
57147000,1,147000,0,0,0,0
57147007,1,147007,0,0,0,0
57147021,1,147021,0,0,0,0
57147416,1,147416,0,0,0,0
57147446,1,147446,0,0,0,0
57147504,1,147504,0,0,0,0
57147579,1,147579,0,0,0,0
57147588,1,147588,0,0,0,0
57147603,1,147603,0,0,0,0
57147732,1,147732,0,0,0,0
57147783,1,147783,0,0,0,0
57147801,1,147801,0,0,0,0
57147818,1,147818,0,0,0,0
57147864,1,147864,0,0,0,0
57147870,1,147870,0,0,0,0
57147895,1,147895,0,0,0,0
57147920,1,147920,0,0,0,0
57147930,1,147930,0,0,0,0
57147950,1,147950,0,0,0,0
57147982,1,147982,0,0,0,0
57147987,1,147987,0,0,0,0
57148004,1,148004,0,0,0,0
57148070,1,148070,0,0,0,0
57148071,1,148071,0,0,0,0
57148087,1,148087,0,0,0,0
57148090,1,148090,0,0,0,0
57148100,1,148100,0,0,0,0
57148113,1,148113,0,0,0,0
57148137,1,148137,0,0,0,0
57148201,1,148201,0,0,0,0
57148231,1,148231,0,0,0,0
57148253,1,148253,0,0,0,0
57148271,1,148271,0,0,0,0
57148282,1,148282,0,0,0,0
57148369,1,148369,0,0,0,0
57148513,1,148513,0,0,0,0
57148529,1,148529,0,0,0,0
57148533,1,148533,0,0,0,0
57148537,1,148537,0,0,0,0
57148603,1,148603,0,0,0,0
57148704,1,148704,0,0,0,0
57148711,1,148711,0,0,0,0
57148714,1,148714,0,0,0,0
57148724,1,148724,0,0,0,0
57148732,1,148732,0,0,0,0
57148735,1,148735,0,0,0,0
57148746,1,148746,0,0,0,0
57148945,1,148945,0,0,0,0
57149228,1,149228,0,0,0,0
57149246,1,149246,0,0,0,0
57149272,1,149272,0,0,0,0
57149280,1,149280,0,0,0,0
57149281,1,149281,0,0,0,0
57149367,1,149367,0,0,0,0
57149420,1,149420,0,0,0,0
57149817,1,149817,0,0,0,0
57149865,1,149865,0,0,0,0
57149913,1,149913,0,0,0,0
57150067,1,150067,0,0,0,0
57150408,1,150408,0,0,0,0
57150419,1,150419,0,0,0,0
57150523,1,150523,0,0,0,0
57150583,1,150583,0,0,0,0
57150975,1,150975,0,0,0,0
57150980,1,150980,0,0,0,0
57150983,1,150983,0,0,0,0
57150984,1,150984,0,0,0,0
57151046,1,151046,0,0,0,0
57151118,1,151118,0,0,0,0
57151119,1,151119,0,0,0,0
57151125,1,151125,0,0,0,0
57151131,1,151131,0,0,0,0
57151140,1,151140,0,0,0,0
57151198,1,151198,0,0,0,0
57151208,1,151208,0,0,0,0
57151229,1,151229,0,0,0,0
57151254,1,151254,0,0,0,0
57151296,1,151296,0,0,0,0
57151306,1,151306,0,0,0,0
57151307,1,151307,0,0,0,0
57151308,1,151308,0,0,0,0
57151310,1,151310,0,0,0,0
57151315,1,151315,0,0,0,0
57151321,1,151321,0,0,0,0
57151322,1,151322,0,0,0,0
57151323,1,151323,0,0,0,0
57151324,1,151324,0,0,0,0
57151335,1,151335,0,0,0,0
57151449,1,151449,0,0,0,0
57151677,1,151677,0,0,0,0
57151792,1,151792,0,0,0,0
57151845,1,151845,0,0,0,0
57151848,1,151848,0,0,0,0
57151878,1,151878,0,0,0,0
57151963,1,151963,0,0,0,0
57151981,1,151981,0,0,0,0
57151984,1,151984,0,0,0,0
57151993,1,151993,0,0,0,0
57152044,1,152044,0,0,0,0
57152049,1,152049,0,0,0,0
57152087,1,152087,0,0,0,0
57152125,1,152125,0,0,0,0
57152127,1,152127,0,0,0,0
57152129,1,152129,0,0,0,0
57152132,1,152132,0,0,0,0
57152133,1,152133,0,0,0,0
57152135,1,152135,0,0,0,0
57152139,1,152139,0,0,0,0
57152142,1,152142,0,0,0,0
57152144,1,152144,0,0,0,0
57152145,1,152145,0,0,0,0
57152146,1,152146,0,0,0,0
57152150,1,152150,0,0,0,0
57152152,1,152152,0,0,0,0
57152153,1,152153,0,0,0,0
57152154,1,152154,0,0,0,0
57152155,1,152155,0,0,0,0
57152159,1,152159,0,0,0,0
57152161,1,152161,0,0,0,0
57152162,1,152162,0,0,0,0
57152165,1,152165,0,0,0,0
57152168,1,152168,0,0,0,0
57152169,1,152169,0,0,0,0
57152170,1,152170,0,0,0,0
57152171,1,152171,0,0,0,0
57152172,1,152172,0,0,0,0
57152175,1,152175,0,0,0,0
57152177,1,152177,0,0,0,0
57152180,1,152180,0,0,0,0
57152181,1,152181,0,0,0,0
57152182,1,152182,0,0,0,0
57152184,1,152184,0,0,0,0
57152185,1,152185,0,0,0,0
57152186,1,152186,0,0,0,0
57152187,1,152187,0,0,0,0
57152189,1,152189,0,0,0,0
57152194,1,152194,0,0,0,0
57152195,1,152195,0,0,0,0
57152205,1,152205,0,0,0,0
57152249,1,152249,0,0,0,0
57152253,1,152253,0,0,0,0
57152254,1,152254,0,0,0,0
57152299,1,152299,0,0,0,0
57152336,1,152336,0,0,0,0
57152398,1,152398,0,0,0,0
57152484,1,152484,0,0,0,0
57152498,1,152498,0,0,0,0
57152760,1,152760,0,0,0,0
57152807,1,152807,0,0,0,0
57152858,1,152858,0,0,0,0
57152953,1,152953,0,0,0,0
57153084,1,153084,0,0,0,0
57153455,1,153455,0,0,0,0
57153459,1,153459,0,0,0,0
57153465,1,153465,0,0,0,0
57153515,1,153515,0,0,0,0
57153522,1,153522,0,0,0,0
57153561,1,153561,0,0,0,0
57153562,1,153562,0,0,0,0
57153564,1,153564,0,0,0,0
57153571,1,153571,0,0,0,0
57153576,1,153576,0,0,0,0
57153585,1,153585,0,0,0,0
57153616,1,153616,0,0,0,0
57153636,1,153636,0,0,0,0
57153663,1,153663,0,0,0,0
57153669,1,153669,0,0,0,0
57153930,1,153930,0,0,0,0
57154076,1,154076,0,0,0,0
57154247,1,154247,0,0,0,0
57154249,1,154249,0,0,0,0
57154298,1,154298,0,0,0,0
57154405,1,154405,0,0,0,0
57154423,1,154423,0,0,0,0
57154461,1,154461,0,0,0,0
57154581,1,154581,0,0,0,0
57154603,1,154603,0,0,0,0
57154606,1,154606,0,0,0,0
57154670,1,154670,0,0,0,0
57154672,1,154672,0,0,0,0
57154706,1,154706,0,0,0,0
57154716,1,154716,0,0,0,0
57154755,1,154755,0,0,0,0
57154779,1,154779,0,0,0,0
57154780,1,154780,0,0,0,0
57154781,1,154781,0,0,0,0
57154795,1,154795,0,0,0,0
57154797,1,154797,0,0,0,0
57154840,1,154840,0,0,0,0
57154892,1,154892,0,0,0,0
57154898,1,154898,0,0,0,0
57155012,1,155012,0,0,0,0
57155020,1,155020,0,0,0,0
57155050,1,155050,0,0,0,0
57155085,1,155085,0,0,0,0
57155087,1,155087,0,0,0,0
57155092,1,155092,0,0,0,0
57155095,1,155095,0,0,0,0
57155096,1,155096,0,0,0,0
57155138,1,155138,0,0,0,0
57155143,1,155143,0,0,0,0
57155203,1,155203,0,0,0,0
57155241,1,155241,0,0,0,0
57155281,1,155281,0,0,0,0
57155301,1,155301,0,0,0,0
57155326,1,155326,0,0,0,0
57155336,1,155336,0,0,0,0
57155501,1,155501,0,0,0,0
57155505,1,155505,0,0,0,0
57155514,1,155514,0,0,0,0
57155518,1,155518,0,0,0,0
57155550,1,155550,0,0,0,0
57155555,1,155555,0,0,0,0
57155558,1,155558,0,0,0,0
57155573,1,155573,0,0,0,0
57155659,1,155659,0,0,0,0
57155771,1,155771,0,0,0,0
57155812,1,155812,0,0,0,0
57155847,1,155847,0,0,0,0
57155852,1,155852,0,0,0,0
57155914,1,155914,0,0,0,0
57155942,1,155942,0,0,0,0
57155949,1,155949,0,0,0,0
57155997,1,155997,0,0,0,0
57156004,1,156004,0,0,0,0
57156008,1,156008,0,0,0,0
57156009,1,156009,0,0,0,0
57156049,1,156049,0,0,0,0
57156065,1,156065,0,0,0,0
57156152,1,156152,0,0,0,0
57156383,1,156383,0,0,0,0
57156416,1,156416,0,0,0,0
57156439,1,156439,0,0,0,0
57156447,1,156447,0,0,0,0
57156453,1,156453,0,0,0,0
57156522,1,156522,0,0,0,0
57156526,1,156526,0,0,0,0
57156557,1,156557,0,0,0,0
57156590,1,156590,0,0,0,0
57156599,1,156599,0,0,0,0
57156605,1,156605,0,0,0,0
